rider_id,home_city,service_zone,zone_group,vehicle_type,service_status,max_service_radius_km,shift_type,onboarding_date,record_updated_at
QBD02064,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,11.6,MORNING,2025-09-04,2026-03-07T22:37:00
QBD02065,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,9.5,EVENING,2024-10-12,2026-03-16T10:28:00
QBD02066,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,6.8,MORNING,2022-05-25,2026-03-13T04:49:00
QBD02067,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,6.4,EVENING,2025-11-17,2026-03-28T02:42:00
QBD02068,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,5.8,MORNING,2023-09-12,2026-03-03T22:35:00
QBD02069,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,11.6,FLEX,2025-04-01,2026-03-03T14:30:00
QBD02070,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,6.9,EVENING,2023-01-29,2026-03-25T20:20:00
QBD02071,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,6.8,EVENING,2020-10-11,2026-03-02T21:27:00
QBD02072,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,8.4,FLEX,2020-10-28,2026-03-22T19:14:00
QBD02073,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,ACTIVE,8.1,FLEX,2020-03-24,2026-03-11T14:19:00
QBD02074,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,6.6,FLEX,2021-06-15,2026-03-09T11:33:00
QBD02075,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,12.4,FLEX,2022-05-02,2026-03-31T19:29:00
QBD02076,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,7.8,EVENING,2020-09-26,2026-03-20T15:15:00
QBD02077,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,6.0,FLEX,2023-07-24,2026-03-23T10:47:00
QBD02078,Hyderabad,HYD_HITECH_CITY,WEST,BICYCLE,ACTIVE,11.6,FLEX,2021-10-18,2026-03-13T23:39:00
QBD02079,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,9.0,FLEX,2025-05-22,2026-03-17T14:10:00
QBD02080,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,8.6,EVENING,2023-10-10,2026-03-15T15:30:00
QBD02081,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,8.7,FLEX,2022-04-28,2026-03-30T15:45:00
QBD02082,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,12.4,FLEX,2021-03-31,2026-03-29T00:29:00
QBD02083,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,9.3,FLEX,2023-07-13,2026-03-19T10:41:00
QBD02084,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,11.3,FLEX,2020-11-23,2026-03-18T23:13:00
QBD02085,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,9.0,FLEX,2023-04-14,2026-03-16T20:06:00
QBD02086,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,4.4,FLEX,2025-10-12,2026-03-18T05:43:00
QBD02087,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,7.4,FLEX,2023-09-17,2026-03-03T18:09:00
QBD02088,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,TEMPORARILY_PAUSED,8.0,MORNING,2023-09-10,2026-03-12T19:09:00
QBD02089,Bengaluru,BLR_WHITEFIELD,EAST,E_BIKE,ACTIVE,9.4,MORNING,2024-04-20,2026-03-03T03:28:00
QBD02090,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,9.2,EVENING,2021-07-23,2026-03-14T10:40:00
QBD02091,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,11.2,MORNING,2023-05-09,2026-03-27T13:54:00
QBD02092,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,8.9,FLEX,2021-09-23,2026-03-19T00:22:00
QBD02093,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,6.0,MORNING,2022-02-22,2026-03-12T13:04:00
QBD02094,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,11.6,MORNING,2023-12-07,2026-03-28T04:37:00
QBD02095,Hyderabad,HYD_HITECH_CITY,WEST,BICYCLE,ACTIVE,8.1,MORNING,2024-10-20,2026-03-12T16:41:00
QBD02096,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,4.2,EVENING,2021-05-23,2026-03-26T09:20:00
QBD02097,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,10.1,FLEX,2022-01-01,2026-03-30T15:12:00
QBD02098,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,9.5,FLEX,2020-09-19,2026-03-27T06:30:00
QBD02099,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,4.5,FLEX,2022-06-08,2026-03-23T21:22:00
QBD02100,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,6.7,FLEX,2020-01-12,2026-03-26T07:37:00
QBD02101,Pune,PUN_HINJAWADI,WEST,BICYCLE,ACTIVE,5.9,EVENING,2021-01-21,2026-03-16T00:46:00
QBD02102,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,INACTIVE,6.5,EVENING,2021-10-10,2026-03-15T17:12:00
QBD02103,Bengaluru,BLR_KORAMANGALA,SOUTH,BICYCLE,ACTIVE,7.1,MORNING,2024-10-29,2026-03-04T05:17:00
QBD02104,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,5.5,MORNING,2023-08-12,2026-03-14T21:10:00
QBD02105,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,10.4,FLEX,2022-08-16,2026-03-12T07:31:00
QBD02106,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,11.7,EVENING,2024-06-16,2026-03-03T11:08:00
QBD02107,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,8.8,EVENING,2024-12-14,2026-03-25T01:27:00
QBD02108,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,4.5,FLEX,2021-07-04,2026-03-16T19:15:00
QBD02109,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,12.2,FLEX,2021-01-20,2026-03-14T18:37:00
QBD02110,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,9.6,MORNING,2023-03-18,2026-03-27T17:47:00
QBD02111,Hyderabad,HYD_GACHIBOWLI,WEST,BICYCLE,ACTIVE,7.6,FLEX,2020-02-26,2026-03-25T11:43:00
QBD02112,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,7.6,FLEX,2021-05-08,2026-03-06T03:59:00
QBD02113,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,4.8,MORNING,2024-06-01,2026-03-19T04:35:00
QBD02114,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,8.7,EVENING,2021-08-02,2026-03-12T03:05:00
QBD02115,Pune,PUN_HINJAWADI,WEST,E_BIKE,ACTIVE,5.5,FLEX,2020-05-09,2026-03-13T02:09:00
QBD02116,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,7.8,FLEX,2025-01-21,2026-03-29T07:59:00
QBD02117,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,5.9,FLEX,2024-06-04,2026-03-24T00:05:00
QBD02118,Hyderabad,HYD_GACHIBOWLI,WEST,BICYCLE,TEMPORARILY_PAUSED,7.8,MORNING,2021-03-12,2026-03-18T05:25:00
QBD02119,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,6.4,FLEX,2020-06-29,2026-03-13T22:19:00
QBD02120,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,10.2,MORNING,2024-10-21,2026-03-27T21:10:00
QBD02121,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,8.8,FLEX,2023-06-17,2026-03-21T10:18:00
QBD02122,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,4.7,FLEX,2024-12-21,2026-03-11T09:37:00
QBD02123,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,12.7,FLEX,2022-01-28,2026-03-08T09:34:00
QBD02124,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,10.6,EVENING,2021-07-16,2026-03-17T05:18:00
QBD02125,Hyderabad,HYD_GACHIBOWLI,WEST,E_BIKE,ACTIVE,4.7,FLEX,2020-02-20,2026-03-03T04:19:00
QBD02126,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,5.5,FLEX,2022-09-20,2026-03-25T11:12:00
QBD02127,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,5.5,EVENING,2024-06-13,2026-03-19T22:39:00
QBD02128,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,9.8,FLEX,2023-03-17,2026-03-25T03:20:00
QBD02129,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,TEMPORARILY_PAUSED,5.0,EVENING,2022-06-14,2026-03-21T18:49:00
QBD02130,Pune,PUN_KOTHRUD,WEST,E_BIKE,ACTIVE,9.4,EVENING,2021-01-28,2026-03-25T10:17:00
QBD02131,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,4.2,FLEX,2020-05-11,2026-03-11T06:22:00
QBD02132,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.6,FLEX,2020-09-29,2026-03-22T02:24:00
QBD02133,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,10.1,MORNING,2024-03-06,2026-03-22T09:19:00
QBD02134,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,8.4,FLEX,2024-07-18,2026-03-16T03:29:00
QBD02135,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.1,MORNING,2020-07-18,2026-03-19T04:26:00
QBD02136,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,8.7,FLEX,2025-11-18,2026-03-09T00:20:00
QBD02137,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,5.8,FLEX,2025-06-26,2026-03-06T09:42:00
QBD02138,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,TEMPORARILY_PAUSED,8.7,FLEX,2022-11-04,2026-03-06T20:57:00
QBD02139,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,7.2,FLEX,2023-05-01,2026-03-11T17:15:00
QBD02140,Bengaluru,BLR_WHITEFIELD,EAST,E_BIKE,ACTIVE,7.8,MORNING,2024-04-23,2026-03-06T21:00:00
QBD02141,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,ACTIVE,5.3,EVENING,2023-12-16,2026-03-23T05:03:00
QBD02142,Pune,PUN_KOTHRUD,WEST,E_BIKE,ACTIVE,11.3,MORNING,2022-10-01,2026-03-13T17:38:00
QBD02143,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,TEMPORARILY_PAUSED,9.3,MORNING,2021-07-19,2026-03-26T12:57:00
QBD02144,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,7.4,FLEX,2023-04-14,2026-03-21T19:21:00
QBD02145,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,9.5,EVENING,2025-08-02,2026-03-09T22:29:00
QBD02146,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,10.7,FLEX,2020-11-02,2026-03-10T17:48:00
QBD02147,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,6.1,EVENING,2021-06-18,2026-03-26T20:29:00
QBD02148,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,6.1,FLEX,2021-10-24,2026-03-31T23:33:00
QBD02149,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,9.1,FLEX,2020-06-04,2026-03-31T07:42:00
QBD02150,Pune,PUN_BANER,NORTH,BICYCLE,ACTIVE,5.9,FLEX,2025-08-04,2026-03-08T01:56:00
QBD02151,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,10.8,FLEX,2021-09-06,2026-03-26T02:58:00
QBD02152,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,4.1,EVENING,2020-05-04,2026-03-11T00:57:00
QBD02153,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,7.3,FLEX,2025-07-23,2026-03-17T13:56:00
QBD02154,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,12.3,EVENING,2022-08-18,2026-03-16T07:41:00
QBD02155,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,7.2,MORNING,2020-07-29,2026-03-19T13:38:00
QBD02156,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,4.9,EVENING,2021-02-09,2026-03-11T09:40:00
QBD02157,Pune,PUN_BANER,NORTH,MOTORBIKE,TEMPORARILY_PAUSED,6.9,EVENING,2020-03-13,2026-03-20T16:29:00
QBD02158,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,6.4,FLEX,2021-10-05,2026-03-14T12:48:00
QBD02159,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,7.4,EVENING,2025-09-10,2026-03-21T08:26:00
QBD02160,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,5.9,EVENING,2020-01-23,2026-03-16T20:53:00
QBD02161,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,TEMPORARILY_PAUSED,7.6,MORNING,2025-03-30,2026-03-13T09:13:00
QBD02162,Hyderabad,HYD_GACHIBOWLI,WEST,E_BIKE,ACTIVE,12.1,EVENING,2020-05-28,2026-03-29T08:15:00
QBD02163,Pune,PUN_BANER,NORTH,BICYCLE,ACTIVE,5.1,MORNING,2022-10-30,2026-03-19T09:28:00
QBD02164,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,6.6,FLEX,2022-09-02,2026-03-14T09:05:00
QBD02165,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,6.1,FLEX,2024-01-08,2026-03-30T21:10:00
QBD02166,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,ACTIVE,10.8,MORNING,2020-02-28,2026-03-04T01:09:00
QBD02167,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,9.2,EVENING,2024-04-19,2026-03-07T22:02:00
QBD02168,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,TEMPORARILY_PAUSED,5.5,FLEX,2024-03-21,2026-03-11T16:10:00
QBD02169,Bengaluru,BLR_INDIRANAGAR,EAST,BICYCLE,ACTIVE,12.3,EVENING,2020-02-03,2026-03-25T23:14:00
QBD02170,Hyderabad,HYD_KUKATPALLY,NORTH,SCOOTER,ACTIVE,8.2,EVENING,2024-12-03,2026-03-13T07:30:00
QBD02171,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,6.1,MORNING,2024-10-31,2026-03-08T10:23:00
QBD02172,Pune,PUN_BANER,NORTH,BICYCLE,TEMPORARILY_PAUSED,12.3,FLEX,2024-12-09,2026-03-12T10:06:00
QBD02173,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,10.1,MORNING,2020-02-01,2026-03-05T13:28:00
QBD02174,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,8.2,FLEX,2025-04-30,2026-03-15T22:31:00
QBD02175,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,10.9,EVENING,2025-04-09,2026-03-07T17:10:00
QBD02176,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,12.4,EVENING,2022-11-08,2026-03-22T12:47:00
QBD02177,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,11.0,MORNING,2022-06-07,2026-03-04T13:55:00
QBD02178,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,11.0,FLEX,2024-05-20,2026-03-14T22:13:00
QBD02179,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,TEMPORARILY_PAUSED,9.0,FLEX,2025-06-26,2026-03-08T14:17:00
QBD02180,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.5,EVENING,2022-07-18,2026-03-23T03:22:00
QBD02181,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,6.8,EVENING,2021-06-21,2026-03-02T11:07:00
QBD02182,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,6.3,EVENING,2023-11-18,2026-03-24T17:13:00
QBD02183,Pune,PUN_HINJAWADI,WEST,BICYCLE,TEMPORARILY_PAUSED,4.4,EVENING,2024-02-07,2026-03-11T21:09:00
QBD02184,Pune,PUN_KOTHRUD,WEST,E_BIKE,ACTIVE,10.1,MORNING,2023-01-27,2026-03-04T21:54:00
QBD02185,Hyderabad,HYD_KUKATPALLY,NORTH,SCOOTER,ACTIVE,7.6,FLEX,2023-08-12,2026-03-30T02:17:00
QBD02186,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,12.8,FLEX,2022-03-29,2026-03-10T05:55:00
QBD02187,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,8.7,MORNING,2023-01-02,2026-03-03T15:47:00
QBD02188,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,11.2,MORNING,2020-10-18,2026-03-14T10:33:00
QBD02189,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,9.6,FLEX,2023-06-19,2026-03-04T09:06:00
QBD02190,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,6.0,FLEX,2020-06-05,2026-03-27T01:21:00
QBD02191,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,12.8,FLEX,2020-10-21,2026-03-24T17:27:00
QBD02192,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,9.5,FLEX,2025-02-16,2026-03-18T11:23:00
QBD02193,Hyderabad,HYD_HITECH_CITY,WEST,BICYCLE,ACTIVE,11.3,FLEX,2022-02-14,2026-03-21T03:41:00
QBD02194,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,TEMPORARILY_PAUSED,10.0,MORNING,2025-12-18,2026-03-12T09:32:00
QBD02195,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,9.4,FLEX,2021-03-04,2026-03-16T01:56:00
QBD02196,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,11.3,FLEX,2025-11-30,2026-03-17T17:20:00
QBD02197,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.3,EVENING,2024-08-16,2026-03-15T16:29:00
QBD02198,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,5.4,FLEX,2021-10-01,2026-03-16T10:21:00
QBD02199,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,4.3,EVENING,2024-08-08,2026-03-04T10:56:00
QBD02200,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,8.8,EVENING,2022-08-20,2026-03-14T14:13:00
QBD02201,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,12.0,MORNING,2024-06-23,2026-03-25T08:19:00
QBD02202,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,INACTIVE,9.9,MORNING,2024-07-02,2026-03-09T22:49:00
QBD02203,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,9.8,FLEX,2021-02-16,2026-03-31T22:44:00
QBD02204,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,8.2,MORNING,2025-10-05,2026-03-10T15:00:00
QBD02205,Bengaluru,BLR_INDIRANAGAR,EAST,BICYCLE,ACTIVE,8.9,EVENING,2023-04-28,2026-03-15T06:44:00
QBD02206,Hyderabad,HYD_GACHIBOWLI,WEST,E_BIKE,ACTIVE,10.7,EVENING,2023-08-15,2026-03-21T07:11:00
QBD02207,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,7.9,FLEX,2023-09-19,2026-03-19T02:15:00
QBD02208,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,5.7,EVENING,2024-03-04,2026-03-19T19:40:00
QBD02209,Pune,PUN_VIMAN_NAGAR,EAST,BICYCLE,ACTIVE,6.8,FLEX,2023-08-16,2026-03-25T15:39:00
QBD02210,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,5.3,FLEX,2024-12-04,2026-03-18T13:47:00
QBD02211,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,9.1,MORNING,2020-01-08,2026-03-15T19:32:00
QBD02212,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,8.7,EVENING,2021-12-11,2026-03-14T14:12:00
QBD02213,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,10.7,FLEX,2025-01-17,2026-03-19T03:10:00
QBD02214,Pune,PUN_BANER,NORTH,E_BIKE,ACTIVE,12.0,FLEX,2021-01-24,2026-03-19T07:15:00
QBD02215,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,11.1,FLEX,2025-12-15,2026-03-10T14:29:00
QBD02216,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,ACTIVE,8.1,MORNING,2020-08-05,2026-03-08T15:52:00
QBD02217,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,5.3,MORNING,2020-11-23,2026-03-19T11:31:00
QBD02218,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,7.3,FLEX,2025-12-18,2026-03-29T22:46:00
QBD02219,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,6.8,MORNING,2022-06-01,2026-03-03T01:01:00
QBD02220,Hyderabad,HYD_HITECH_CITY,WEST,BICYCLE,ACTIVE,12.8,FLEX,2021-08-15,2026-03-18T00:33:00
QBD02221,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,4.8,EVENING,2020-03-22,2026-03-22T08:08:00
QBD02222,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,12.3,FLEX,2025-02-24,2026-03-31T01:37:00
QBD02223,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,4.1,MORNING,2022-11-22,2026-03-18T08:36:00
QBD02224,Pune,PUN_VIMAN_NAGAR,EAST,BICYCLE,INACTIVE,5.5,EVENING,2021-07-30,2026-03-21T17:15:00
QBD02225,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,11.7,MORNING,2023-10-12,2026-03-21T03:38:00
QBD02226,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,12.7,FLEX,2020-10-06,2026-03-16T00:24:00
QBD02227,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,TEMPORARILY_PAUSED,9.2,FLEX,2020-12-15,2026-03-12T19:53:00
QBD02228,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,6.9,MORNING,2025-01-05,2026-03-17T19:35:00
QBD02229,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.8,EVENING,2020-07-19,2026-03-28T09:25:00
QBD02230,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,5.3,MORNING,2022-12-19,2026-03-17T01:31:00
QBD02231,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,7.6,EVENING,2024-01-14,2026-03-26T04:00:00
QBD02232,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,5.6,FLEX,2021-12-23,2026-03-10T23:11:00
QBD02233,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,TEMPORARILY_PAUSED,5.9,MORNING,2023-01-05,2026-03-11T20:54:00
QBD02234,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,10.6,FLEX,2021-03-18,2026-03-08T06:31:00
QBD02235,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,7.5,FLEX,2022-11-22,2026-03-06T04:33:00
QBD02236,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,9.1,FLEX,2021-05-03,2026-03-12T13:41:00
QBD02237,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,11.3,FLEX,2024-06-12,2026-03-25T03:56:00
QBD02238,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,10.8,FLEX,2021-12-05,2026-03-23T11:33:00
QBD02239,Pune,PUN_VIMAN_NAGAR,EAST,E_BIKE,ACTIVE,8.3,FLEX,2021-01-30,2026-03-27T00:42:00
QBD02240,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,9.8,EVENING,2024-09-15,2026-03-25T16:54:00
QBD02241,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,8.6,FLEX,2023-09-10,2026-03-29T02:56:00
QBD02242,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,4.8,EVENING,2024-01-20,2026-03-09T05:35:00
QBD02243,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,6.2,FLEX,2024-05-19,2026-03-15T21:54:00
QBD02244,Hyderabad,HYD_KUKATPALLY,NORTH,BICYCLE,ACTIVE,11.6,EVENING,2020-07-27,2026-03-06T04:47:00
QBD02245,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,4.3,FLEX,2021-12-02,2026-03-19T04:01:00
QBD02246,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,8.2,FLEX,2022-07-28,2026-03-31T19:59:00
QBD02247,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,10.2,FLEX,2023-11-04,2026-03-02T22:52:00
QBD02248,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,4.4,FLEX,2023-04-23,2026-03-30T22:48:00
QBD02249,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,11.3,FLEX,2022-07-31,2026-03-09T06:58:00
QBD02250,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,7.4,FLEX,2024-11-17,2026-03-18T08:56:00
QBD02251,Hyderabad,HYD_KUKATPALLY,NORTH,BICYCLE,ACTIVE,7.6,EVENING,2022-06-20,2026-03-11T20:50:00
